ThreadName, t_PayloadSize, t_NameLookup, t_AppConnect, t_Redirect, t_Connect, t_Pretransfer, t_Transfer, t_Total,t_OveralTotal, t_Timestamp
ThreadName, t_PayloadSize, t_NameLookup, t_AppConnect, t_Redirect, t_Connect, t_Pretransfer, t_Transfer, t_Total,t_OveralTotal, t_Timestamp
ThreadName, t_PayloadSize, t_NameLookup, t_AppConnect, t_Redirect, t_Connect, t_Pretransfer, t_Transfer, t_Total,t_OveralTotal, t_Timestamp
ThreadName, t_PayloadSize, t_NameLookup, t_AppConnect, t_Redirect, t_Connect, t_Pretransfer, t_Transfer, t_Total,t_OveralTotal, t_Timestamp
UnsafeThread-1, 23552, 0.00000000, 0.00000000, 0.00000000, 0.00725500, 0.00000000, 0.43015000, 0.43721000,0.49413600, 1461363281822
UnsafeThread-2, 24576, 0.00000000, 0.00000000, 0.00000000, 0.00716000, 0.00000000, 0.30218400, 0.30911900,0.36606100, 1461363484020
SafeThread-1, 19456, 0.09676100, 0.09676100, 0.09676100, 0.00730600, 0.09676100, 0.50881100, 0.51621800,0.57401500, 1461363575672
SafeThread-2, 20480, 0.09569400, 0.09569400, 0.09569400, 0.00705700, 0.09569400, 0.54213000, 0.54969400,0.60723700, 1461363673268
UnsafeThread-1, 24064, 0.00000000, 0.00000000, 0.00000000, 0.00715800, 0.00000000, 0.35183200, 0.35870400,0.41405000, 1461363695914
UnsafeThread-2, 25088, 0.00000000, 0.00000000, 0.00000000, 0.00699100, 0.00000000, 0.35145900, 0.35839500,0.41515600, 1461363899228
SafeThread-1, 19968, 0.09616100, 0.09616100, 0.09616100, 0.00659200, 0.09616100, 0.41237400, 0.41983900,0.47732500, 1461364053057
UnsafeThread-1, 24576, 0.00000000, 0.00000000, 0.00000000, 0.00713000, 0.00000000, 0.35140500, 0.35826300,0.41470400, 1461364110678
SafeThread-2, 20992, 0.09569100, 0.09569100, 0.09569100, 0.00713800, 0.09569100, 0.51179600, 0.51934600,0.57664300, 1461364249949
UnsafeThread-2, 25600, 0.00000000, 0.00000000, 0.00000000, 0.00717500, 0.00000000, 0.43664900, 0.44344600,0.50022900, 1461364399509
SafeThread-1, 20480, 0.09512400, 0.09512400, 0.09512400, 0.00708300, 0.09512400, 0.35151800, 0.35914800,0.41604700, 1461364469144
UnsafeThread-1, 25088, 0.00000000, 0.00000000, 0.00000000, 0.00734400, 0.00000000, 0.42131700, 0.42838900,0.48544600, 1461364596168
SafeThread-2, 21504, 0.09628800, 0.09628800, 0.09628800, 0.00724800, 0.09628800, 0.53127200, 0.53897100,0.59613000, 1461364846138
UnsafeThread-2, 26112, 0.00000000, 0.00000000, 0.00000000, 0.00735100, 0.00000000, 0.43523500, 0.44220300,0.49898300, 1461364898538
UnsafeThread-1, 25600, 0.00000000, 0.00000000, 0.00000000, 0.00745400, 0.00000000, 0.28746400, 0.29439500,0.35030800, 1461364946514
SafeThread-1, 20992, 0.09500300, 0.09500300, 0.09500300, 0.00695000, 0.09500300, 0.53087600, 0.53858700,0.59576200, 1461365064950
UnsafeThread-2, 26624, 0.00000000, 0.00000000, 0.00000000, 0.00706800, 0.00000000, 0.40463000, 0.41133600,0.46764600, 1461365366224
SafeThread-2, 22016, 0.09582800, 0.09582800, 0.09582800, 0.00681000, 0.09582800, 0.49771100, 0.50577900,0.56313200, 1461365409309
UnsafeThread-1, 26112, 0.00000000, 0.00000000, 0.00000000, 0.00727100, 0.00000000, 0.42033700, 0.42730000,0.48372700, 1461365430307
SafeThread-1, 21504, 0.09663700, 0.09663700, 0.09663700, 0.00731800, 0.09663700, 0.59157400, 0.59930300,0.65669800, 1461365721703
UnsafeThread-2, 27136, 0.00000000, 0.00000000, 0.00000000, 0.00722900, 0.00000000, 0.31907100, 0.32615700,0.38328500, 1461365749556
UnsafeThread-1, 26624, 0.00000000, 0.00000000, 0.00000000, 0.00748600, 0.00000000, 0.41703200, 0.42395900,0.48052200, 1461365910858
SafeThread-2, 22528, 0.09502600, 0.09502600, 0.09502600, 0.00697700, 0.09502600, 0.53960700, 0.54749500,0.60442800, 1461366013785
UnsafeThread-2, 27648, 0.00000000, 0.00000000, 0.00000000, 0.00721300, 0.00000000, 0.42979100, 0.43666400,0.49267300, 1461366242277
SafeThread-1, 22016, 0.09685800, 0.09685800, 0.09685800, 0.00697700, 0.09685800, 0.50653200, 0.51452800,0.57257600, 1461366294323
UnsafeThread-1, 27136, 0.00000000, 0.00000000, 0.00000000, 0.00727400, 0.00000000, 0.44867500, 0.45547200,0.51146100, 1461366422359
SafeThread-2, 23040, 0.09450900, 0.09450900, 0.09450900, 0.00709800, 0.09450900, 0.42540700, 0.43381400,0.49033700, 1461366504172
UnsafeThread-1, 27648, 0.00000000, 0.00000000, 0.00000000, 0.00714600, 0.00000000, 0.30148900, 0.30859600,0.36497100, 1461366787376
UnsafeThread-2, 28160, 0.00000000, 0.00000000, 0.00000000, 0.00713500, 0.00000000, 0.49754600, 0.50457600,0.56075700, 1461366803069
SafeThread-1, 22528, 0.09633100, 0.09633100, 0.09633100, 0.00730900, 0.09633100, 0.49244000, 0.50025500,0.55763500, 1461366852021
SafeThread-2, 23552, 0.09570300, 0.09570300, 0.09570300, 0.00702100, 0.09570300, 0.39570000, 0.40374200,0.46095700, 1461366965171
UnsafeThread-1, 28160, 0.00000000, 0.00000000, 0.00000000, 0.00723400, 0.00000000, 0.30623700, 0.31300800,0.36965700, 1461367157082
SafeThread-1, 23040, 0.09472900, 0.09472900, 0.09472900, 0.00697300, 0.09472900, 0.43044300, 0.43837400,0.49496300, 1461367347028
UnsafeThread-2, 28672, 0.00000000, 0.00000000, 0.00000000, 0.00715200, 0.00000000, 0.51767800, 0.52474600,0.58201500, 1461367385127
UnsafeThread-1, 28672, 0.00000000, 0.00000000, 0.00000000, 0.00709700, 0.00000000, 0.32157600, 0.32856900,0.38471900, 1461367541859
SafeThread-2, 24064, 0.09576800, 0.09576800, 0.09576800, 0.00711600, 0.09576800, 0.54492100, 0.55289400,0.60986300, 1461367575084
SafeThread-1, 23552, 0.09567700, 0.09567700, 0.09567700, 0.00692500, 0.09567700, 0.42839600, 0.43648200,0.49398400, 1461367841055
UnsafeThread-2, 29184, 0.00000000, 0.00000000, 0.00000000, 0.00733300, 0.00000000, 0.40418600, 0.41113200,0.46752900, 1461367852706
UnsafeThread-1, 29184, 0.00000000, 0.00000000, 0.00000000, 0.00712000, 0.00000000, 0.30709700, 0.31390200,0.36986200, 1461367911761
SafeThread-2, 24576, 0.09521000, 0.09521000, 0.09521000, 0.00686600, 0.09521000, 0.59750500, 0.60591500,0.66276700, 1461368237897
UnsafeThread-2, 29696, 0.00000000, 0.00000000, 0.00000000, 0.00718500, 0.00000000, 0.40430800, 0.41131500,0.46757800, 1461368320329
SafeThread-1, 24064, 0.09492300, 0.09492300, 0.09492300, 0.00710000, 0.09492300, 0.41562400, 0.42383800,0.48096000, 1461368322062
UnsafeThread-1, 29696, 0.00000000, 0.00000000, 0.00000000, 0.00709400, 0.00000000, 0.52070300, 0.52755600,0.58365900, 1461368495471
UnsafeThread-2, 30208, 0.00000000, 0.00000000, 0.00000000, 0.00714900, 0.00000000, 0.29065900, 0.29768800,0.35404400, 1461368674404
SafeThread-1, 24576, 0.09563700, 0.09563700, 0.09563700, 0.00727800, 0.09563700, 0.46329300, 0.47158700,0.52864800, 1461368850753
UnsafeThread-1, 30208, 0.00000000, 0.00000000, 0.00000000, 0.00687900, 0.00000000, 0.30463300, 0.31158700,0.36819400, 1461368863712
SafeThread-2, 25088, 0.09460200, 0.09460200, 0.09460200, 0.00696400, 0.09460200, 0.75876100, 0.76690300,0.82347700, 1461369061417
UnsafeThread-2, 30720, 0.00000000, 0.00000000, 0.00000000, 0.00726300, 0.00000000, 0.40539200, 0.41222500,0.46816300, 1461369142617
SafeThread-1, 25088, 0.09569100, 0.09569100, 0.09569100, 0.00727000, 0.09569100, 0.53015500, 0.53826900,0.59540200, 1461369446202
UnsafeThread-1, 30720, 0.00000000, 0.00000000, 0.00000000, 0.00754800, 0.00000000, 0.53671800, 0.54341300,0.59837100, 1461369462116
UnsafeThread-2, 31232, 0.00000000, 0.00000000, 0.00000000, 0.00701100, 0.00000000, 0.31954900, 0.32652500,0.38179200, 1461369524454
SafeThread-2, 25600, 0.09494300, 0.09494300, 0.09494300, 0.00675000, 0.09494300, 0.47540500, 0.48400400,0.54122700, 1461369602680
UnsafeThread-1, 31232, 0.00000000, 0.00000000, 0.00000000, 0.00699700, 0.00000000, 0.30195600, 0.30893400,0.36629500, 1461369828458
UnsafeThread-2, 31744, 0.00000000, 0.00000000, 0.00000000, 0.00680100, 0.00000000, 0.49656800, 0.50356700,0.56046600, 1461370084963
SafeThread-2, 26112, 0.09492600, 0.09492600, 0.09492600, 0.00710900, 0.09492600, 0.44075700, 0.44933200,0.50612500, 1461370108847
SafeThread-1, 25600, 0.09524900, 0.09524900, 0.09524900, 0.00707000, 0.09524900, 0.65184200, 0.66024900,0.71715200, 1461370163398
UnsafeThread-1, 31744, 0.00000000, 0.00000000, 0.00000000, 0.00733600, 0.00000000, 0.36549400, 0.37241800,0.42766900, 1461370256173
UnsafeThread-2, 32256, 0.00000000, 0.00000000, 0.00000000, 0.00725000, 0.00000000, 0.33611500, 0.34311200,0.39899300, 1461370484014
UnsafeThread-1, 32256, 0.00000000, 0.00000000, 0.00000000, 0.00693200, 0.00000000, 0.30441300, 0.31143600,0.36735800, 1461370623575
SafeThread-2, 26624, 0.09633900, 0.09633900, 0.09633900, 0.00720900, 0.09633900, 0.47680000, 0.48520100,0.54300400, 1461370651895
SafeThread-1, 26112, 0.09584600, 0.09584600, 0.09584600, 0.00708800, 0.09584600, 0.44369200, 0.45220800,0.50968800, 1461370673129
UnsafeThread-2, 32768, 0.00000000, 0.00000000, 0.00000000, 0.00717000, 0.00000000, 0.51253100, 0.51938700,0.57565400, 1461371059717
UnsafeThread-1, 32768, 0.00000000, 0.00000000, 0.00000000, 0.00746700, 0.00000000, 0.39602900, 0.40323900,0.46002400, 1461371083650
SafeThread-2, 27136, 0.09641100, 0.09641100, 0.09641100, 0.00736000, 0.09641100, 0.55338800, 0.56212300,0.61925100, 1461371271198
SafeThread-1, 26624, 0.09642000, 0.09642000, 0.09642000, 0.00704500, 0.09642000, 0.53698900, 0.54571700,0.60297000, 1461371276142
UnsafeThread-2, 33280, 0.00000000, 0.00000000, 0.00000000, 0.00724400, 0.00000000, 0.40925600, 0.41645900,0.47444100, 1461371534439
UnsafeThread-1, 33280, 0.00000000, 0.00000000, 0.00000000, 0.00743300, 0.00000000, 0.40987200, 0.41707500,0.47499700, 1461371558690
SafeThread-1, 27136, 0.09642600, 0.09642600, 0.09642600, 0.00730400, 0.09642600, 0.34850000, 0.35711700,0.41437600, 1461371690563
SafeThread-2, 27648, 0.09632500, 0.09632500, 0.09632500, 0.00729000, 0.09632500, 0.39458300, 0.40325900,0.46061500, 1461371731858
UnsafeThread-2, 33792, 0.00000000, 0.00000000, 0.00000000, 0.00690300, 0.00000000, 0.30517100, 0.31202800,0.36863900, 1461371903139
UnsafeThread-1, 33792, 0.00000000, 0.00000000, 0.00000000, 0.00701600, 0.00000000, 0.36839200, 0.37513100,0.43184600, 1461371990583
SafeThread-1, 27648, 0.09618200, 0.09618200, 0.09618200, 0.00714800, 0.09618200, 0.44230800, 0.45107500,0.50918100, 1461372199786
SafeThread-2, 28160, 0.09586900, 0.09586900, 0.09586900, 0.00707400, 0.09586900, 0.53983600, 0.54851300,0.60630000, 1461372338196
UnsafeThread-1, 34304, 0.00000000, 0.00000000, 0.00000000, 0.00724200, 0.00000000, 0.31713500, 0.32430400,0.38074500, 1461372371388
UnsafeThread-2, 34304, 0.00000000, 0.00000000, 0.00000000, 0.00706300, 0.00000000, 0.41657300, 0.42331100,0.48027100, 1461372383457
SafeThread-1, 28160, 0.09679800, 0.09679800, 0.09679800, 0.00715800, 0.09679800, 0.44273100, 0.45167600,0.50958600, 1461372709416
UnsafeThread-1, 34816, 0.00000000, 0.00000000, 0.00000000, 0.00723200, 0.00000000, 0.41523800, 0.42231000,0.47902900, 1461372850466
SafeThread-2, 28672, 0.09525800, 0.09525800, 0.09525800, 0.00711600, 0.09525800, 0.49292800, 0.50176400,0.55896000, 1461372897203
UnsafeThread-2, 34816, 0.00000000, 0.00000000, 0.00000000, 0.00716000, 0.00000000, 0.46439400, 0.47133000,0.52697100, 1461372910476
SafeThread-1, 28672, 0.09673600, 0.09673600, 0.09673600, 0.00689600, 0.09673600, 0.41390700, 0.42259500,0.48011100, 1461373189580
UnsafeThread-1, 35328, 0.00000000, 0.00000000, 0.00000000, 0.00699000, 0.00000000, 0.33503800, 0.34212900,0.39832400, 1461373248834
UnsafeThread-2, 35328, 0.00000000, 0.00000000, 0.00000000, 0.00752100, 0.00000000, 0.43209200, 0.43917600,0.49622300, 1461373406745
SafeThread-2, 29184, 0.09724500, 0.09724500, 0.09724500, 0.00705000, 0.09724500, 0.47777200, 0.48668400,0.54468000, 1461373441944
SafeThread-1, 29184, 0.09522000, 0.09522000, 0.09522000, 0.00715800, 0.09522000, 0.39635100, 0.40555800,0.46271400, 1461373652344
UnsafeThread-2, 35840, 0.00000000, 0.00000000, 0.00000000, 0.00705700, 0.00000000, 0.33815800, 0.34514100,0.40183700, 1461373808634
SafeThread-2, 29696, 0.09443200, 0.09443200, 0.09443200, 0.00666800, 0.09443200, 0.31730300, 0.32652200,0.38302300, 1461373825011
UnsafeThread-1, 35840, 0.00000000, 0.00000000, 0.00000000, 0.00742100, 0.00000000, 0.51772100, 0.52489000,0.58348300, 1461373832364
UnsafeThread-2, 36352, 0.00000000, 0.00000000, 0.00000000, 0.00731200, 0.00000000, 0.26236000, 0.26940700,0.32567100, 1461374134358
SafeThread-1, 29696, 0.09629600, 0.09629600, 0.09629600, 0.00741500, 0.09629600, 0.48503700, 0.49433700,0.55185600, 1461374204270
SafeThread-2, 30208, 0.09595700, 0.09595700, 0.09595700, 0.00718000, 0.09595700, 0.33680900, 0.34594500,0.40338300, 1461374228441
UnsafeThread-1, 36352, 0.00000000, 0.00000000, 0.00000000, 0.00700900, 0.00000000, 0.36070900, 0.36755200,0.42423800, 1461374256654
UnsafeThread-2, 36864, 0.00000000, 0.00000000, 0.00000000, 0.00725200, 0.00000000, 0.45735200, 0.46415800,0.52035600, 1461374654760
SafeThread-1, 30208, 0.09498200, 0.09498200, 0.09498200, 0.00673300, 0.09498200, 0.43327200, 0.44248000,0.49963200, 1461374703944
SafeThread-2, 30720, 0.09427700, 0.09427700, 0.09427700, 0.00723300, 0.09427700, 0.41797900, 0.42727100,0.48430300, 1461374712792
UnsafeThread-1, 36864, 0.00000000, 0.00000000, 0.00000000, 0.00719300, 0.00000000, 0.40638200, 0.41329400,0.46938100, 1461374726102
UnsafeThread-2, 37376, 0.00000000, 0.00000000, 0.00000000, 0.00719000, 0.00000000, 0.43584900, 0.44271400,0.49867000, 1461375153477
UnsafeThread-1, 37376, 0.00000000, 0.00000000, 0.00000000, 0.00695700, 0.00000000, 0.43572700, 0.44278100,0.49882300, 1461375224976
SafeThread-2, 31232, 0.09638300, 0.09638300, 0.09638300, 0.00700500, 0.09638300, 0.44994600, 0.45915700,0.51616800, 1461375229009
SafeThread-1, 30720, 0.09630100, 0.09630100, 0.09630100, 0.00717000, 0.09630100, 0.46354700, 0.47282500,0.53032200, 1461375234296
UnsafeThread-2, 37888, 0.00000000, 0.00000000, 0.00000000, 0.00700500, 0.00000000, 0.32483400, 0.33172300,0.38838400, 1461375541905
SafeThread-1, 31232, 0.09583500, 0.09583500, 0.09583500, 0.00687000, 0.09583500, 0.41846300, 0.42746100,0.48462600, 1461375718963
SafeThread-2, 31744, 0.09704400, 0.09704400, 0.09704400, 0.00705100, 0.09704400, 0.43508700, 0.44434900,0.50225800, 1461375731311
UnsafeThread-1, 37888, 0.00000000, 0.00000000, 0.00000000, 0.00725700, 0.00000000, 0.55647500, 0.56359600,0.61994400, 1461375844966
UnsafeThread-2, 38400, 0.00000000, 0.00000000, 0.00000000, 0.00728400, 0.00000000, 0.32572600, 0.33285100,0.38909800, 1461375931039
SafeThread-1, 31744, 0.09539800, 0.09539800, 0.09539800, 0.00681200, 0.09539800, 0.40355100, 0.41290500,0.47024100, 1461376189254
UnsafeThread-1, 38400, 0.00000000, 0.00000000, 0.00000000, 0.00730800, 0.00000000, 0.32916100, 0.33622100,0.39285100, 1461376237861
SafeThread-2, 32256, 0.09596000, 0.09596000, 0.09596000, 0.00713000, 0.09596000, 0.50314800, 0.51238700,0.56947000, 1461376300819
UnsafeThread-2, 38912, 0.00000000, 0.00000000, 0.00000000, 0.00717200, 0.00000000, 0.37956200, 0.38668300,0.44323200, 1461376374317
UnsafeThread-1, 38912, 0.00000000, 0.00000000, 0.00000000, 0.00732900, 0.00000000, 0.39269100, 0.39959000,0.45597100, 1461376693887
SafeThread-1, 32256, 0.09537000, 0.09537000, 0.09537000, 0.00674700, 0.09537000, 0.53491700, 0.54439300,0.60209200, 1461376791390
SafeThread-2, 32768, 0.09641300, 0.09641300, 0.09641300, 0.00689800, 0.09641300, 0.46947300, 0.47896200,0.53649800, 1461376837369
UnsafeThread-2, 39424, 0.00000000, 0.00000000, 0.00000000, 0.00696200, 0.00000000, 0.44484200, 0.45185000,0.50853300, 1461376882884
UnsafeThread-1, 39424, 0.00000000, 0.00000000, 0.00000000, 0.00707500, 0.00000000, 0.39568200, 0.40253800,0.45841400, 1461377152342
SafeThread-1, 32768, 0.09720800, 0.09720800, 0.09720800, 0.00709000, 0.09720800, 0.42271600, 0.43210200,0.49023500, 1461377281670
SafeThread-2, 33280, 0.09648400, 0.09648400, 0.09648400, 0.00716400, 0.09648400, 0.40488000, 0.41447900,0.47219700, 1461377309618
UnsafeThread-2, 39936, 0.00000000, 0.00000000, 0.00000000, 0.00698200, 0.00000000, 0.51217700, 0.51910000,0.57489700, 1461377457840
UnsafeThread-1, 39936, 0.00000000, 0.00000000, 0.00000000, 0.00708900, 0.00000000, 0.33008600, 0.33722400,0.39444700, 1461377546833
SafeThread-2, 33792, 0.09471100, 0.09471100, 0.09471100, 0.00715700, 0.09471100, 0.40143800, 0.41158500,0.46853000, 1461377778190
UnsafeThread-2, 40448, 0.00000000, 0.00000000, 0.00000000, 0.00720200, 0.00000000, 0.36366500, 0.37054800,0.42612800, 1461377884009
SafeThread-1, 33280, 0.09497300, 0.09497300, 0.09497300, 0.00739300, 0.09497300, 0.58791700, 0.59717100,0.65459200, 1461377936303
UnsafeThread-1, 40448, 0.00000000, 0.00000000, 0.00000000, 0.00738300, 0.00000000, 0.44657900, 0.45363100,0.51041300, 1461378057289
SafeThread-2, 34304, 0.09610300, 0.09610300, 0.09610300, 0.00720900, 0.09610300, 0.46855700, 0.47876100,0.53603600, 1461378314263
UnsafeThread-2, 40960, 0.00000000, 0.00000000, 0.00000000, 0.00731400, 0.00000000, 0.44436100, 0.45144800,0.50741500, 1461378391466
SafeThread-1, 33792, 0.09569500, 0.09569500, 0.09569500, 0.00714800, 0.09569500, 0.48609200, 0.49586700,0.55271300, 1461378489067
UnsafeThread-1, 40960, 0.00000000, 0.00000000, 0.00000000, 0.00699100, 0.00000000, 0.42740500, 0.43441500,0.49004500, 1461378547380
SafeThread-2, 34816, 0.09599900, 0.09599900, 0.09599900, 0.00714200, 0.09599900, 0.45407300, 0.46400800,0.52166200, 1461378835970
UnsafeThread-2, 41472, 0.00000000, 0.00000000, 0.00000000, 0.00728100, 0.00000000, 0.39525600, 0.40251000,0.46020300, 1461378851712
UnsafeThread-1, 41472, 0.00000000, 0.00000000, 0.00000000, 0.00720500, 0.00000000, 0.26325700, 0.27026800,0.32677300, 1461378874192
SafeThread-1, 34304, 0.09639800, 0.09639800, 0.09639800, 0.00711900, 0.09639800, 0.54150600, 0.55151900,0.60884200, 1461379097963
UnsafeThread-1, 41984, 0.00000000, 0.00000000, 0.00000000, 0.00735700, 0.00000000, 0.37816700, 0.38538300,0.44154900, 1461379315789
UnsafeThread-2, 41984, 0.00000000, 0.00000000, 0.00000000, 0.00745300, 0.00000000, 0.41430200, 0.42135200,0.47669500, 1461379328448
SafeThread-2, 35328, 0.09557300, 0.09557300, 0.09557300, 0.00717300, 0.09557300, 0.50630600, 0.51654200,0.57359600, 1461379409609
UnsafeThread-2, 42496, 0.00000000, 0.00000000, 0.00000000, 0.00715000, 0.00000000, 0.29425600, 0.30136200,0.35800700, 1461379686507
SafeThread-1, 34816, 0.09647300, 0.09647300, 0.09647300, 0.00696000, 0.09647300, 0.60244400, 0.61252100,0.67046400, 1461379768473
SafeThread-2, 35840, 0.09569400, 0.09569400, 0.09569400, 0.00728300, 0.09569400, 0.40177700, 0.41183600,0.46928000, 1461379878941
UnsafeThread-1, 42496, 0.00000000, 0.00000000, 0.00000000, 0.00716300, 0.00000000, 0.51121100, 0.51798100,0.57460100, 1461379890426
UnsafeThread-2, 43008, 0.00000000, 0.00000000, 0.00000000, 0.00713900, 0.00000000, 0.24588600, 0.25285700,0.30911000, 1461379995677
SafeThread-1, 35328, 0.09672800, 0.09672800, 0.09672800, 0.00686000, 0.09672800, 0.44123100, 0.45130500,0.50899700, 1461380277701
UnsafeThread-1, 43008, 0.00000000, 0.00000000, 0.00000000, 0.00715500, 0.00000000, 0.34742100, 0.35431300,0.41135700, 1461380301838
SafeThread-2, 36352, 0.09691700, 0.09691700, 0.09691700, 0.00670500, 0.09691700, 0.35811600, 0.36826400,0.42617400, 1461380305153
UnsafeThread-2, 43520, 0.00000000, 0.00000000, 0.00000000, 0.00736700, 0.00000000, 0.38320900, 0.39038600,0.44657900, 1461380442300
SafeThread-1, 35840, 0.09573500, 0.09573500, 0.09573500, 0.00693600, 0.09573500, 0.40993700, 0.41961500,0.47704500, 1461380754785
UnsafeThread-2, 44032, 0.00000000, 0.00000000, 0.00000000, 0.00727100, 0.00000000, 0.28312800, 0.28998100,0.34615200, 1461380788502
UnsafeThread-1, 43520, 0.00000000, 0.00000000, 0.00000000, 0.00700900, 0.00000000, 0.48494300, 0.49197900,0.54829600, 1461380850188
SafeThread-2, 36864, 0.09619500, 0.09619500, 0.09619500, 0.00683700, 0.09619500, 0.49249700, 0.50298900,0.56077200, 1461380865972
UnsafeThread-2, 44544, 0.00000000, 0.00000000, 0.00000000, 0.00701900, 0.00000000, 0.37913800, 0.38608900,0.44197200, 1461381230527
UnsafeThread-1, 44032, 0.00000000, 0.00000000, 0.00000000, 0.00738900, 0.00000000, 0.37984200, 0.38710600,0.44338600, 1461381293623
SafeThread-2, 37376, 0.09574200, 0.09574200, 0.09574200, 0.00708600, 0.09574200, 0.45438100, 0.46456000,0.52179000, 1461381387803
SafeThread-1, 36352, 0.09497100, 0.09497100, 0.09497100, 0.00698200, 0.09497100, 0.58819600, 0.59826300,0.65499900, 1461381409830
UnsafeThread-2, 45056, 0.00000000, 0.00000000, 0.00000000, 0.00736900, 0.00000000, 0.33185800, 0.33891700,0.39589900, 1461381626470
UnsafeThread-1, 44544, 0.00000000, 0.00000000, 0.00000000, 0.00732700, 0.00000000, 0.42955100, 0.43679800,0.49322400, 1461381786892
SafeThread-2, 37888, 0.09585800, 0.09585800, 0.09585800, 0.00704300, 0.09585800, 0.42042800, 0.43118200,0.48899400, 1461381876847
SafeThread-1, 36864, 0.09562400, 0.09562400, 0.09562400, 0.00718200, 0.09562400, 0.45503500, 0.46515300,0.52247900, 1461381932372
UnsafeThread-2, 45568, 0.00000000, 0.00000000, 0.00000000, 0.00700900, 0.00000000, 0.45805100, 0.46520100,0.52181100, 1461382148331
UnsafeThread-1, 45056, 0.00000000, 0.00000000, 0.00000000, 0.00744500, 0.00000000, 0.34704300, 0.35424800,0.41058300, 1461382197511
SafeThread-2, 38400, 0.09532700, 0.09532700, 0.09532700, 0.00695200, 0.09532700, 0.38697300, 0.39777900,0.45550700, 1461382332395
SafeThread-1, 37376, 0.09655100, 0.09655100, 0.09655100, 0.00729400, 0.09655100, 0.35619900, 0.36659400,0.42385500, 1461382356272
UnsafeThread-2, 46080, 0.00000000, 0.00000000, 0.00000000, 0.00742200, 0.00000000, 0.46279200, 0.47005400,0.52608700, 1461382674465
UnsafeThread-1, 45568, 0.00000000, 0.00000000, 0.00000000, 0.00738100, 0.00000000, 0.42911300, 0.43630300,0.49224000, 1461382689801
SafeThread-2, 38912, 0.09567000, 0.09567000, 0.09567000, 0.00714200, 0.09567000, 0.47015000, 0.48072300,0.53788000, 1461382870323
SafeThread-1, 37888, 0.09605100, 0.09605100, 0.09605100, 0.00712300, 0.09605100, 0.55021000, 0.56086700,0.61828300, 1461382974604
UnsafeThread-2, 46592, 0.00000000, 0.00000000, 0.00000000, 0.00750700, 0.00000000, 0.31207400, 0.31925200,0.37555400, 1461383050063
UnsafeThread-1, 46080, 0.00000000, 0.00000000, 0.00000000, 0.00714800, 0.00000000, 0.50902400, 0.51619800,0.57226100, 1461383262106
SafeThread-2, 39424, 0.09430600, 0.09430600, 0.09430600, 0.00696600, 0.09430600, 0.56579300, 0.57672800,0.63340100, 1461383503758
SafeThread-1, 38400, 0.09590800, 0.09590800, 0.09590800, 0.00701800, 0.09590800, 0.49805900, 0.50880400,0.56649900, 1461383541151
UnsafeThread-1, 46592, 0.00000000, 0.00000000, 0.00000000, 0.00744800, 0.00000000, 0.30827100, 0.31558200,0.37205700, 1461383634197
UnsafeThread-2, 47104, 0.00000000, 0.00000000, 0.00000000, 0.00685800, 0.00000000, 0.55290000, 0.56005700,0.61550500, 1461383665611
UnsafeThread-2, 47616, 0.00000000, 0.00000000, 0.00000000, 0.00729800, 0.00000000, 0.24510400, 0.25221500,0.30816900, 1461383973824
SafeThread-2, 39936, 0.09604700, 0.09604700, 0.09604700, 0.00702500, 0.09604700, 0.49882700, 0.50992100,0.56706600, 1461384070868
UnsafeThread-1, 47104, 0.00000000, 0.00000000, 0.00000000, 0.00735700, 0.00000000, 0.42462400, 0.43178200,0.48821900, 1461384122460
SafeThread-1, 38912, 0.09629600, 0.09629600, 0.09629600, 0.00675500, 0.09629600, 0.51723700, 0.52776000,0.58507800, 1461384126282
UnsafeThread-2, 48128, 0.00000000, 0.00000000, 0.00000000, 0.00686200, 0.00000000, 0.42551200, 0.43231700,0.48829800, 1461384462166
